id,publisher,title,author,article_url,tickers,amp_url,image_url,description,keywords,sentiment,date,time
yRByypZGw0C6-VVTZSXZ0XizFKF7CF0OImdFdgZDzuw,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Dow, S&P 500 and Nasdaq end with back-to back losses following worst day in about 2 years",MarketWatch,https://www.marketwatch.com/story/u-s-stock-futures-point-to-further-pressure-after-worst-day-for-equities-in-nearly-two-years-11652951683,"['DJIA', 'COMP', 'TGT', 'WMT', 'HOG', 'TSLA', 'CSCO', 'BJ', 'SAVE', 'JBLU', 'ULCC']",https://www.marketwatch.com/amp/story/u-s-stock-futures-point-to-further-pressure-after-worst-day-for-equities-in-nearly-two-years-11652951683,https://images.mktw.net/im-547972/social,"U.S. stocks finish Thursday lower, putting the S&P 500 closer to a bear-market, following its worst slide in about two years.",No keywords,-0.5,2022-05-19,20:34:00
y1-48VK7iUGlEUqS_6gmde952LJfkANINNXAiDzNk0I,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Bitcoin records 7 consecutive weeks of losses. Could it turn around?,MarketWatch,https://www.marketwatch.com/story/bitcoin-records-7-consecutive-weeks-of-losses-could-it-turn-around-11652990005,"['COIN', 'MSTR', 'RIOT', 'MARA', 'EBON', 'OSTK', 'SQ', 'TSLA', 'PYPL', 'NVDA', 'AMD', 'BITO', 'BTF', 'XBTF']",https://www.marketwatch.com/amp/story/bitcoin-records-7-consecutive-weeks-of-losses-could-it-turn-around-11652990005,https://images.mktw.net/im-429485/social,A weekly look at the most important moves and news in crypto and what's on the horizon in digital assets.,No keywords,0.3,2022-05-19,19:53:00
yuT70f9mgvzM5NHBP_q7yILIqW-_7SrbDvEeQGXLdTM,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",300M DOGE Transferred In One Transaction As Dogecoin Whales React To Market Turmoil,Adrian Zmudzinski,https://www.benzinga.com/markets/cryptocurrency/22/05/27298156/300m-doge-transferred-in-one-transaction-as-dogecoin-whales-react-to-market-turmoil,"['TSLA', 'TWTR']",https://www.benzinga.com/amp/content/27298156,https://cdn.benzinga.com/files/images/story/2022/05/19/shutterstock_2118178424.jpg?width=1200&height=800&fit=crop,"Exactly 300 million Dogecoin (CRYPTO: DOGE) were moved from multiple addresses to an unknown wallet in a single transaction earlier on Thursday. 
What Happened: The transaction processed on Thursday moved exactly 300 million Dogecoin from an unknown address to an unknown wallet for a total transfer value of over $27.25 million as of press time, according to transaction tracking service Clank.
See Also: How To Earn Free ...","['News', 'Cryptocurrency', 'Markets']",0.05285714285714286,2022-05-19,17:28:25
pl0esuv1cUabcpfflcY7nPUPf9_2wdrfLO5ux_U-L1U,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Should Tesla Initiate A Buyback Amid Stock Slump? Here's What One Of Its Biggest Shareholders Thinks,Shanthi Rexaline,https://www.benzinga.com/news/22/05/27295348/should-tesla-initiate-a-buyback-amid-stock-slump-heres-what-one-of-its-biggest-shareholders-thinks,"['TSLA', 'TWTR']",https://www.benzinga.com/amp/content/27295348,https://cdn.benzinga.com/files/images/story/2022/05/19/tesla.austin-ramsey-9x3dmoem64k-unsplash.jpg?width=1200&height=800&fit=crop,"Tesla Inc (NASDAQ: TSLA) shares have been on a downward trajectory ever since CEO Elon Musk disclosed a passive stake in social media platform Twitter Inc (NYSE: TWTR).
What Happened:  From the $1,084.59 at which Tesla stock closed on April 1, the session ahead of the disclosure, the stock has lost about 35%.
The sell-off has started chatter on what the EV maker should be doing to lift its sagging stock.
Indonesian-born, Chinese-American businessman  Leo Koguan, the third-largest shareholder of Tesla, suggested the company commence a buyback.
Tagging Martin Viecha,  Tesla's senior director, Investor Relations, KoGuan said Tesla ""must"" immediately announce a $5 billion buyback from its free cash flow this year and follow it up with a $10 billion purchase in 2023. He also stated the buyback should in no ...","['News', 'Buybacks', 'Top Stories', 'Tech', 'Media']",0.11111111111111112,2022-05-19,17:10:07
5y-udbb1QRcNSUmhsyMzvpbMSxMPsTjbSNcNnEDlhZg,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Tesla Pushes Back Model X Orders Leaving Some Customers Waiting 2 Years For Delivery,Benzinga EV Insights,https://www.benzinga.com/tech/22/05/27302460/tesla-pushes-back-model-x-orders-leaving-some-customers-waiting-2-years-for-delivery,['TSLA'],https://www.benzinga.com/amp/content/27302460,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2022/05/19/capture.png,"The supply chain issues plaguing the globe have been particularly harsh on auto manufacturers. And while Tesla Inc (NASDAQ: TSLA) has still been increasing sales, even this company is not immune from the effects.
Customers who pre-ordered their Model X electric vehicles as early as April 2021 were seeing estimated delivery dates as late as July 2022. But Tesla has updated these estimates for many customers, as seen on the Tesla Motors Club forums, and are now saying December 2022 to April ...","['News', 'Top Stories', 'Tech']",0.024999999999999994,2022-05-19,16:13:15
5Hb6P-ghuVdFIEzFm45H0TwcVq7RNQq19gl48y_lbgE,"{'name': 'Invezz', 'homepage_url': 'https://invezz.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/invezz.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/invezz.png'}",Major Tesla shareholder demands $15 billion stock buyback,Wajeeh Khan,https://invezz.com/news/2022/05/19/major-tesla-shareholder-demands-15-billion-stock-buyback/,['TSLA'],https://invezz.com/news/2022/05/19/major-tesla-shareholder-demands-15-billion-stock-buyback/?amp,https://invezz.com/wp-content/uploads/2022/03/159832336-m.jpg,"Shares of Tesla Inc (NASDAQ: TSLA) slid another 2.0% on Thursday after one of its largest shareholders demanded that the EV maker announces $15 billion in share repurchase. Tesla should use FCF for the stock buyback Leo Koguan wants Tesla to buy back $5.0 billion worth of its stock this year and another $10 billion […]
The post Major Tesla shareholder demands $15 billion stock buyback appeared first on Invezz.","['Industries', 'Manufacturing', 'North America', 'Stocks & Shares', 'USA', 'World']",0.1625,2022-05-19,15:29:52
cRlVfO0lFdSUMj3A6emmovKLkGD_VhioKvYfnE_znL4,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Are Nasdaq Stocks Now Reasonably Priced?,Mark O'Donnell,https://www.benzinga.com/22/05/27304996/are-nasdaq-stocks-now-reasonably-priced,"['AAPL', 'AMZN', 'MSFT', 'NFLX', 'GM', 'TSLA', 'GOOGL', 'ZM']",https://www.benzinga.com/amp/content/27304996,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/zoom.png,"Over the past two years, technology companies have enjoyed explosive growth as investors were upbeat about the prospects for the sector at a time when people relied on technology to stay connected while cooped up in their homes.
Internet firms like Zoom Video Communications (NASDAQ: ZM) were among those to reap substantial gains from the tech boom during the pandemic. Zoom’s stock surged to a record $559 in October 2020 around the time that its platform’s usage became ubiquitous for people working at home and regular users that wanted to connect with friends and families.
The confidence in Zoom and other internet stocks like Alphabet (NASDAQ: GOOGL) and Microsoft (NASDAQ: MSFT) fueled a herd mentality that propelled the tech-heavy Nasdaq Composite index to an all-time high in November 2020.
But with concerns about high valuations and interest rate hikes that could lower companies’ future earnings, the Nasdaq has been on a freefall for about half a year now, retreating from its November peak of over 16,000 points to an over 18-month low of just under 12,000 points on Wednesday.

Nasdaq Composite 1W
Pandemic favorites lose shine
Zoom, the poster child for 2020, is now trading at less than $90 ...Full story available on Benzinga.com","['Economics', 'Markets', 'Trading Ideas']",0.04651515151515153,2022-05-19,15:17:41
iEue4S4CmOU9pfWCgYKEGI0qu2QGAjdUhqivm4PLeUY,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Cathie Wood has a simple response to Tesla getting booted out of an S&P 500 ESG index: ‘Ridiculous’,MarketWatch,https://www.marketwatch.com/story/cathie-wood-has-a-simple-response-to-tesla-getting-booted-out-of-an-s-p-500-esg-index-ridiculous-11652932058,"['TSLA', 'F', 'GM', 'ARKK', 'DJIA', 'COMP']",https://www.marketwatch.com/amp/story/cathie-wood-has-a-simple-response-to-tesla-getting-booted-out-of-an-s-p-500-esg-index-ridiculous-11652932058,https://images.mktw.net/im-547449/social,Ark Investment founder Cathie Wood isn’t pleased about EV-maker Tesla Inc. being excluded from the S&P 500 ESG Index.,No keywords,0.5,2022-05-19,14:41:00
4Ck8ioulQfWKJP5GSScODMhMpwE31PyzARd0DH9i9y4,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Benzinga's Daily Brief On Trending Tickers For May 19, 2022: Cisco, Kohl's And More",AJ Fabino,https://www.benzinga.com/news/earnings/22/05/27300959/benzingas-daily-brief-on-trending-tickers-for-may-19-2022-tesla-cisco-kohls-and-more,"['CSCO', 'NURO', 'BJ', 'KSS', 'TSLA', 'TWTR']",https://www.benzinga.com/amp/content/27300959,https://cdn.benzinga.com/files/images/story/2022/05/19/stock-market-6287711_1920.jpg?width=1200&height=800&fit=crop,"Benzinga’s “Daily Brief On Trending Tickers” highlights top-searched tickers from around the web and uses the Benzinga Pro platform to highlight recent news items possibly impacting those stocks.
The data on the trending tickers is compiled from a list of most-discussed tickers on the popular Reddit forum WallStreetBets.
Tesla Inc (NASDAQ: TSLA) shares fell about 1% earlier this morning after the S&P 500 ESG Index removed Tesla from the index, citing issues related to various claims. CEO Elon Musk called the ESG a scam causing further drama.
Wedbush analyst Dan Inves reiterated an Outperform rating on Tesla but lowered the price target from $1,400.00 to $1,000.
Cisco Systems Inc (NASDAQ: CSCO) shares fell over 10% during ...Full story available on Benzinga.com","['News', 'Earnings', 'Penny Stocks', 'Crowdsourcing', 'Analyst Ratings', 'Trading Ideas', 'General']",0.1,2022-05-19,14:22:40
fFqnI9PlALfIU0woaGbwxuPxehSrmYA8ApE_OyvZs_U,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","The billionaires are bleeding. Elon Musk, Jeff Bezos and other top earners have lost nearly $200 billion in 2022",MarketWatch,https://www.marketwatch.com/story/the-billionaires-are-bleeding-elon-musk-jeff-bezos-and-other-top-earners-have-lost-nearly-200-billion-in-2022-11652969938,"['TSLA', 'DJIA', 'TWTR', 'AMZN', 'MSFT', 'BRK.A', 'BRK.B']",https://www.marketwatch.com/amp/story/the-billionaires-are-bleeding-elon-musk-jeff-bezos-and-other-top-earners-have-lost-nearly-200-billion-in-2022-11652969938,https://images.mktw.net/im-547592/social,The latest market rout knocked more than $40 billion off the wealth of top earners including Tesla's Elon Musk and Amazon's Jeff Bezos.,No keywords,0.5,2022-05-19,14:18:00
qw3BeyWfQpddD9_7O4ZfKBmiS7mAYEDr5qC33K65qk4,"{'name': 'Quartz', 'homepage_url': 'https://qz.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/quartz.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/quartz.ico'}",What Elon Musk gets right and wrong about ESG,Tim McDonnell,https://qz.com/2167543/what-elon-musk-gets-right-and-wrong-about-esg/,"['CVX', 'MSCI', 'TSLA', 'TWTR', 'XOM']",https://qz.com/2167543/what-elon-musk-gets-right-and-wrong-about-esg/amp/,https://cms.qz.com/wp-content/uploads/2022/05/2022-05-05T132637Z_1317338657_RC201U92RX3T_RTRMADP_3_TWITTER-MUSK-CEO-1-e1652965196469.jpg?quality=75&strip=all&w=1200&h=630&crop=1,"While Tesla was dropped from S&P's ESG index, Exxon stayed in—and five other oil-sector companies joined.","['The climate economy', 'Business', 'Climate change', 'Elon Musk', 'esg', 'Finance', 'investing', 'Tesla']",-0.125,2022-05-19,13:40:31
8DhlPCR21ixloZy2Ms5DCH5c9a1gkmH3RXb9kiWij-0,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Will the stock market drop 20% or 48% from the peak? Here's the key factor, says this strategist.",MarketWatch,https://www.marketwatch.com/story/will-the-stock-market-drop-20-or-48-from-the-peak-heres-the-key-factor-says-this-strategist-11652958716,"['CSCO', 'WMT', 'TGT', 'KSS', 'BBBY', 'DJIA', 'COMP', 'TSLA', 'GME', 'AMC', 'AAPL', 'NIO', 'AMZN', 'TWTR', 'BBIG', 'AMD']",https://www.marketwatch.com/amp/story/will-the-stock-market-drop-20-or-48-from-the-peak-heres-the-key-factor-says-this-strategist-11652958716,https://images.mktw.net/im-547520/social,"The volatility for stocks is heating up, but how likely is it that we'll actually get a 40% plus drop as some think? It all depends on this, says Evercore.",No keywords,0.0,2022-05-19,13:38:00
HSF0-ASKhE5eKLXa2qlKo9ZMDYmKxdW5_ucs3rLGIQM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Do Options Traders Know Something About Tesla (TSLA) Stock We Don't?,Zacks Equity Research,https://www.zacks.com/stock/news/1926438/do-options-traders-know-something-about-tesla-tsla-stock-we-dont,['TSLA'],https://www.zacks.com/amp/stock/news/1926438/do-options-traders-know-something-about-tesla-tsla-stock-we-dont,https://staticx-tuner.zacks.com/images/articles/main/3e/106.jpg,Investors need to pay close attention to Tesla (TSLA) stock based on the movements in the options market lately.,No keywords,-0.3,2022-05-19,12:52:00
tqR9nV6dfbDf1fQcOvOTuWctV64QKODxRCHE2qpu8IM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",4 Dividend Paying Mutual Funds to Counter Market Volatility,Zacks Equity Research,https://www.zacks.com/stock/news/1926480/4-dividend-paying-mutual-funds-to-counter-market-volatility,"['AAPL', 'TSLA']",https://www.zacks.com/amp/stock/news/1926480/4-dividend-paying-mutual-funds-to-counter-market-volatility,https://staticx-tuner.zacks.com/images/articles/main/d9/554.jpg,"In the current volatile market, funds like EQTIX, CABIX, NCBIX and RAPZX, which pay dividends, look lucrative.",No keywords,0.0,2022-05-19,12:27:00
c9HV6PXqlvbPA0vb9hO4LkmmrYT0JHBHw20lQKOeNXs,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",10 Biggest Price Target Changes For Thursday,Lisa Levin,https://www.benzinga.com/markets/penny-stocks/22/05/27298600/10-biggest-price-target-changes-for-thursday,"['AAPL', 'CSCO', 'CMC', 'DT', 'TGT', 'TJX', 'TSLA', 'BPTH', 'UWMC', 'BBWI']",https://www.benzinga.com/amp/content/27298600,https://cdn.benzinga.com/files/images/story/2022/05/19/price_targets.png?width=1200&height=800&fit=crop,"Telsey Advisory Group cut the price target for  Bath & Body Works, Inc.  (NYSE: BBWI) from $70 to $60. Bath & Body Works shares fell 6.9% to $40.00 in pre-market trading.
Piper Sandler cut the price target on  UWM Holdings Corporation  (NYSE: UWMC) from $5 to $3. UWM Holdings shares fell 5.2% to $3.80 in pre-market trading.
Stifel cut  Target Corporation  (NYSE: TGT) price target from $270 to $185. Target shares fell 1.8% to $158.74 in pre-market trading.
HC Wainwright & Co. lowered the ...Full story available on Benzinga.com","['Penny Stocks', 'Price Target', 'Small Cap', 'Pre-Market Outlook', 'Analyst Ratings']",0.4,2022-05-19,12:26:44
ekMxL-s50Df3I0WL8IymeXeDCUmCfbMZGQlhEWtRuh0,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",1 Stock-Split Stock Warren Buffett Regrets Missing Out On,newsfeedback@fool.com (Anthony Di Pizio),https://www.fool.com/investing/2022/05/19/1-stock-split-stock-warren-buffett-regrets-missing/,"['AMZN', 'BRK.A', 'AAPL', 'GOOGL', 'TSLA', 'GOOG', 'SHOP', 'RIVN']",No URL provided,https://g.foolcdn.com/editorial/images/680050/gettyimages-1146545471.jpg,The company's founder is wealthier than Buffett himself.,['investing'],0.0,2022-05-19,12:07:00
